# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
7.987344244870308e-05 3.8216095028597064e-38 5.067864789792672e-38 1.4520318916908195e-37 7.826103906738115e-37 4.060199633649829e-34 2.4201777762448388e-30 3.0030083810977448e-27 7.47764595404085e-27
8.173581782606456e-05 3.8310399599738317e-38 5.08446211465584e-38 1.4655313189261415e-37 8.07146618779476e-37 4.434022660647602e-34 2.6406299028329133e-30 3.2927735137185384e-27 8.199786158090934e-27
8.364161742479263e-05 3.8405170753772915e-38 5.101168508091281e-38 1.4792758297280208e-37 8.328469541430048e-37 4.842913667086905e-34 2.8815706791231898e-30 3.61051150451165e-27 8.99166800363922e-27
8.559185374914618e-05 3.8500411963631107e-38 5.1179850487152e-38 1.4932718391688856e-37 8.597803993024177e-37 5.290189895793268e-34 3.1449389059745117e-30 3.958923364804459e-27 9.860026987685765e-27
8.758756291151902e-05 3.859612673247352e-38 5.134912829065089e-38 1.5075259758376892e-37 8.880207372543402e-37 5.779483291982581e-34 3.43285883685189e-30 4.340970939959619e-27 1.081224911195633e-26
8.96298051829007e-05 3.8692318602937246e-38 5.151952956528566e-38 1.5220450903130476e-37 9.176469046081055e-37 6.314770107434852e-34 3.74765800147646e-30 4.759902099250945e-27 1.1856433708005136e-26
9.17196655561724e-05 3.878899114799544e-38 5.169106552876768e-38 1.5368362640229284e-37 9.487433967284651e-37 6.900403219544676e-34 4.0918867466266655e-30 5.2192783584661635e-27 1.3001462329831412e-26
9.385825432253677e-05 3.888614798118446e-38 5.186374755174252e-38 1.551906818511237e-37 9.814007078174718e-37 7.541147405115645e-34 4.468339659797072e-30 5.723005170238995e-27 1.4257074300141366e-26
9.604670766138824e-05 3.8983792749332786e-38 5.203758715558199e-38 1.5672643251319814e-37 1.015715809173626e-36 8.242217828763902e-34 4.8800790573580896e-30 6.2753651397221605e-27 1.5633949552776988e-26
9.828618824393714e-05 3.908192914045167e-38 5.221259601875586e-38 1.5829166151936683e-37 1.051792669183038e-36 9.009322027189742e-34 5.330460736415718e-30 6.881054448139538e-27 1.7143799476005542e-26
0.00010057788585090809 3.918056087259648e-38 5.23887859738971e-38 1.5988717905767406e-37 1.0897428189458708e-36 9.848705693420795e-34 5.823162208791292e-30 7.545222794022651e-27 1.8799466529370934e-26
0.00010292301800464121 3.9279691705511485e-38 5.256616901461071e-38 1.615138234849747e-37 1.12968596782559e-36 1.0767202589498527e-33 6.362213656622531e-30 8.27351719186168e-27 2.061503348144612e-26
0.00010532283061593165 3.9379325440435926e-38 5.274475730073542e-38 1.6317246249098486e-37 1.171750673631261e-36 1.1772288942016792e-33 6.952031872222724e-30 9.072130000733103e-27 2.260594319771459e-26
0.00010777859864595113 3.947946591117173e-38 5.292456315358165e-38 1.6486399431761468e-37 1.2160750726092721e-36 1.2872142702517276e-33 7.597457470147878e-30 9.947851591394788e-27 2.4789129997420207e-26
0.00011029162678360347 3.9580116991580983e-38 5.310559906483972e-38 1.6658934903646516e-37 1.2628076749339724e-36 1.4075708084082488e-33 8.303795687268201e-30 1.0908128099858687e-26 2.7183163696793623e-26
0.00011286325013867351 3.968128259760957e-38 5.328787769739345e-38 1.6834948988767839e-37 1.3121082319521789e-36 1.5392765816621905e-33 9.07686111706618e-30 1.1961124758637472e-26 2.980840756377571e-26
0.00011549483495113791 3.978296668831294e-38 5.347141188990275e-38 1.7014541468340606e-37 1.3641486820593618e-36 1.6834009596448842e-33 9.923026757903773e-30 1.3115795344434574e-26 3.268719152801484e-26
0.00011818777931701482 3.9885173252385187e-38 5.365621465488436e-38 1.7197815727942872e-37 1.4191141827712556e-36 1.841112924089763e-33 1.0849277791538726e-29 1.4381958332910188e-26 3.5844002119269994e-26
0.0001209435139311377 3.9987906336005586e-38 5.384229918937231e-38 1.7384878911862926e-37 1.4772042373104141e-36 2.0136901096093925e-33 1.1863270548402624e-29 1.5770380408261661e-26 3.930569074978262e-26
0.00012376350284724815 4.0091170010826367e-38 5.402967887004165e-38 1.7575842085028523e-37 1.5386339248592855e-36 2.2025286285746236e-33 1.2973397160373734e-29 1.7292868038113112e-26 4.310170211270565e-26
0.00012664924425581149 4.0194968399407847e-38 5.4218367263571e-38 1.7770820402932473e-37 1.6036352445478877e-36 2.4091537431148916e-33 1.4188856449810953e-29 1.8962367892400973e-26 4.726432463876093e-26
0.00012960227127996844 4.0299305670782395e-38 5.440837812490221e-38 1.7969933290005066e-37 1.6724585842527788e-36 2.635231451773805e-33 1.551973165691042e-29 2.079307696058683e-26 5.182896514196521e-26
0.00013262415279004548 4.040418602476937e-38 5.459972540209476e-38 1.8173304626896194e-37 1.7453743263946345e-36 2.8825810631895567e-33 1.6977075665375412e-29 2.28005633037418e-26 5.683444999031929e-26
0.00013571649423705693 4.0509613714233536e-38 5.479242324047584e-38 1.8381062947174487e-37 1.8226746041435345e-36 3.15318883433951e-33 1.857300445025921e-29 2.5001898468733818e-26 6.232335536354297e-26
0.0001388809385056415 4.061559303807991e-38 5.498648598571244e-38 1.8593341643973055e-37 1.9046752227851254e-36 3.4492227564679335e-33 2.0320799541518425e-29 2.741580269062688e-26 6.834236940655677e-26
0.00014211916678688624 4.072212833500513e-38 5.51819281870422e-38 1.881027918714186e-37 1.9917177624791358e-36 3.7730485778262554e-33 2.2235020373714314e-29 3.00628041185744e-26 7.494268935970865e-26
0.00014543289947150178 4.08292239931343e-38 5.537876460184913e-38 1.903201935151518e-37 2.0841718802663295e-36 4.1272471588784754e-33 2.433162747602924e-29 3.2965413419352985e-26 8.218045704320751e-26
0.0001488238970638237 4.093688443912012e-38 5.557701019625131e-38 1.9258711456924517e-37 2.182437830965398e-36 4.514633262735166e-33 2.6628117549305364e-29 3.614831524401091e-26 9.011723640078633e-26
0.00015229396111712465 4.1045114159812023e-38 5.577668015446897e-38 1.949051062063818e-37 2.286949228561915e-36 4.9382758913546014e-33 2.91436715773854e-29 3.9638578185914e-26 9.882053716380062e-26
0.00015584493519073535 4.1153917678237545e-38 5.597778987628773e-38 1.9727578022951696e-37 2.3981760718434783e-36 5.4015202866095416e-33 3.189931723116242e-29 4.346588501619459e-26 1.0836438909035687e-25
0.00015947870582948208 4.126329956666766e-38 5.618035498642774e-38 1.9970081186693012e-37 2.5166280603964143e-36 5.9080117247949615e-33 3.4918106945307297e-29 4.76627851551737e-26 1.1882997166447688e-25
0.00016319720356596128 4.137326445771895e-38 5.63843913356298e-38 2.021819427146355e-37 2.642858229667297e-36 6.461721243662828e-33 3.8225313180401316e-29 5.22649715268036e-26 1.3030630461038828e-25
0.00016700240394618395 4.148381701597147e-38 5.658991500429666e-38 2.0472098383482077e-37 2.7774669366288068e-36 7.066973452838167e-33 4.1848642530054637e-29 5.731158415163043e-26 1.428910050969555e-25
0.00017089632857913436 4.159496196954173e-38 5.679694230973984e-38 2.0731981901965412e-37 2.921106230693796e-36 7.728476591638005e-33 4.58184704920495e-29 6.284554306014503e-26 1.5669111807186802e-25
0.000174881046210801 4.170670409022338e-38 5.700548980720576e-38 2.09980408230262e-37 3.074484647918158e-36 8.451355013140349e-33 5.016809889868807e-29 6.891391335846346e-26 1.7182402678891978e-25
0.00017895867382325032 4.1819048207287384e-38 5.72155742967065e-38 2.127047912214753e-37 3.238372470245679e-36 9.24118429011116e-33 5.493403819400872e-29 7.55683055514849e-26 1.88418451273149e-25
0.0001831313777593269 4.193199919397139e-38 5.742721282455733e-38 2.1549509136359434e-37 3.4136074956030265e-36 1.0104029157311576e-32 6.01563169571312e-29 8.286531452910318e-26 2.0661554321792042e-25
0.00018740137487357792 4.204556198313069e-38 5.76404226920136e-38 2.1835351967306964e-37 3.601101369078092e-36 1.1046484526115768e-32 6.587882130176761e-29 9.086700094866288e-26 2.2657008662516053e-25
0.00019177093371001327 4.2159741562365294e-38 5.785522145733427e-38 2.2128237906499956e-37 3.801846530238927e-36 1.2075719831707405e-32 7.214966703690773e-29 9.964141910878075e-26 2.4845181440267857e-25
0.000196242375707327 4.2274542960452685e-38 5.807162693905081e-38 2.2428406884102807e-37 4.016923836905578e-36 1.319952700057428e-32 7.902160775211217e-29 1.0926319580497834e-25 2.724468521185057e-25
0.00020081807643222024 4.2389971282143057e-38 5.828965722570814e-38 2.2736108942726818e-37 4.2475109314052555e-36 1.442637235717737e-32 8.655248229556887e-29 1.1981416509009268e-25 2.987593011909706e-25
0.00020550046684148122 4.250603166415267e-38 5.850933067574524e-38 2.305160473778051e-37 4.4948914215583466e-36 1.5765452823730177e-32 9.480570544888128e-29 1.3138406433929586e-25 3.276129749826248e-25
0.0002102920345734925 4.262272932485332e-38 5.873066592618723e-38 2.3375166066040663e-37 4.760464955395279e-36 1.7226756806736435e-32 1.0385080596924673e-28 1.4407129753997501e-25 3.5925330256412154e-25
0.0002151953252698519 4.2740069520555536e-38 5.895368189706874e-38 2.370707642423216e-37 5.04575827593355e-36 1.8821130208365998e-32 1.1376401657307545e-28 1.579837722995597e-25 3.939494163429318e-25
0.00022021294392780895 4.28580575678166e-38 5.917839779389699e-38 2.4047631599510027e-37 5.3524373502887194e-36 2.0560348050571513e-32 1.2462892087619159e-28 1.7323981769050396e-25 4.319964413134237e-25
0.00022534755628423554 4.297669886264487e-38 5.940483311853207e-38 2.439714029388741e-37 5.6823206760038294e-36 2.245719225567337e-32 1.365371627906715e-28 1.899691907400792e-25 4.737180054019342e-25
0.0002306018902318662 4.3095998832933263e-38 5.963300767039941e-38 2.4755924784786217e-37 6.037393876801823e-36 2.4525536188750659e-32 1.4958922440810067e-28 2.0831418012473837e-25 5.194689922563559e-25
0.00023597873726856003 4.321596297345545e-38 5.986294155252355e-38 2.512432162404192e-37 6.419825710052244e-36 2.678043663619858e-32 1.6389527898421206e-28 2.2843081645947744e-25 5.696385599015779e-25
0.0002414809539803547 4.333659686021455e-38 6.009465518013112e-38 2.5502682377867615e-37 6.831985619152752e-36 2.9238233970101905e-32 1.7957612627532691e-28 2.5049019947494e-25 6.246534509326671e-25
0.0002471114635590999 4.345790610599731e-38 6.032816928478916e-38 2.5891374410450623e-37 7.27646297582332e-36 3.191666133169686e-32 1.9676421817887677e-28 2.746799533713174e-25 6.849816224026297e-25
0.00025287325735547713 4.357989640730688e-38 6.056350492080741e-38 2.629078171405074e-37 7.756088170067194e-36 3.483496375828206e-32 2.1560478339993534e-28 3.0120582273086824e-25 7.511362262871731e-25
0.00025876939646823026 4.370257350556983e-38 6.080068346970148e-38 2.670130578868561e-37 8.273955719351154e-36 3.801402827753886e-32 2.3625706070296165e-28 3.302934225595299e-25 8.236799743735691e-25
0.00026480301337045197 4.382594323225018e-38 6.103972665204705e-38 2.7123366574695946e-37 8.83344958348576e-36 4.147652610170421e-32 2.588956512365968e-28 3.621901573465893e-25 9.0322992470928e-25
0.000270977313573789 4.395001145744156e-38 6.128065652672137e-38 2.755740344174304e-37 9.43827088785796e-36 4.524706817209509e-32 2.8371200143142534e-28 3.9716732546810116e-25 9.904627303294517e-25
0.00027729557733145163 4.4074784128085384e-38 6.152349550252725e-38 2.800387623803109e-37 1.0092468275196282e-35 4.935237543112012e-32 3.10916029072654e-28 4.355224268245797e-25 1.0861203948853548e-24
0.00028376116138093086 4.420026726554046e-38 6.17682663459881e-38 2.8463266403854687e-37 1.0800471125085673e-35 5.382146533829414e-32 3.407379063856938e-28 4.7758169335807e-25 1.1910165841720616e-24
0.0002903775007273506 4.4326466948945617e-38 6.201499218311075e-38 2.8936078153846336e-37 1.1567125901152822e-35 5.868585629383944e-32 3.7343001528212727e-28 5.237028639531608e-25 1.306043547191493e-24
0.00029714811046840066 4.4453389349509286e-38 6.226369651134322e-38 2.9422839732650383e-37 1.2397735908409952e-35 6.397979179615205e-32 4.092690914058889e-28 5.7427822734498595e-25 1.4321797056708218e-24
0.00030407658766182135 4.4581040671227646e-38 6.251440320565511e-38 2.9924104749096907e-37 1.3298104767908206e-35 6.974048633164845e-32 4.485585752008181e-28 6.2973795890247705e-25 1.5704979765561776e-24
0.00031116661323643183 4.4709427229700866e-38 6.276713652536327e-38 3.0440453594326377e-37 1.4274583942863156e-35 7.600839518321379e-32 4.916311899963434e-28 6.905537796762333e-25 1.7221748982896722e-24
0.0003184219539477161 4.483855539357104e-38 6.302192112299789e-38 3.097249494974187e-37 1.5334124680089366e-35 8.282751054694026e-32 5.3885176903499145e-28 7.572429688357518e-25 1.8885006385003036e-24
0.00032584646437900766 4.496843159447822e-38 6.327878205027479e-38 3.1520867391117715e-37 1.6484334763280157e-35 9.024568656551598e-32 5.906203554790817e-28 8.303727636220941e-25 2.0708899682250928e-24
0.00033344408898933415 4.509906235426621e-38 6.353774476886002e-38 3.208624109565707e-37 1.773354051076834e-35 9.831499612527546e-32 6.473756017619752e-28 9.105651842470216e-25 2.270894296020011e-24
0.0003412188642090111 4.5230454275620674e-38 6.379883515693381e-38 3.2669319659356714e-37 1.9090854490414556e-35 1.0709212252216267e-31 7.095984971845583e-28 9.985023247694174e-25 2.4902148642987096e-24
0.0003491749205840977 4.5362614025247704e-38 6.406207951870385e-38 3.3270842032569424e-37 2.056624946866473e-35 1.1663878938603247e-31 7.778164554705071e-28 1.0949321549730966e-24 2.730717220196999e-24
0.0003573164849708539 4.5495548352047646e-38 6.432750459197475e-38 3.3891584582309157e-37 2.2170639160215624e-35 1.2702223255694845e-31 8.526077970205651e-28 1.200674882567819e-24 2.99444708398039e-24
0.0003656478827813646 4.5629264092444887e-38 6.459513755761767e-38 3.453236329048277e-37 2.3915966399760675e-35 1.3831571794849108e-31 9.346066640078692e-28 1.3166299298646318e-24 3.283647750056966e-24
0.0003741735402815245 4.576376815748707e-38 6.486500604999349e-38 3.519403609799761e-37 2.581529941866212e-35 1.505991097975576e-31 1.024508410087993e-27 1.4437835842332107e-24 3.6007791685193686e-24
0.0003828979869426037 4.589906752283226e-38 6.513713816396017e-38 3.587750540545735e-37 2.7882936977883904e-35 1.6395949410911194e-31 1.1230755105815455e-27 1.5832173874471911e-24 3.948538869601645e-24
0.000391825857847644 4.603516927366294e-38 6.541156246659537e-38 3.658372074202267e-37 3.013452318491627e-35 1.7849186254754194e-31 1.2311440433868636e-27 1.736117335270195e-24 4.329884909017004e-24
0.000400961896153964 4.617208056415381e-38 6.568830800612754e-38 3.731368161497341e-37 3.2587172907632955e-35 1.9429986251295572e-31 1.34963079572427e-27 1.9037839655129558e-24 4.74806102929694e-24
0.0004103109556130814 4.630980865787418e-38 6.596740432215747e-38 3.8068440553486115e-37 3.5259608792858215e-35 2.114966196837367e-31 1.4795410571700856e-27 2.0876434203967133e-24 5.206624251219598e-24
0.0004198780031493915 4.6448360864986746e-38 6.624888145564864e-38 3.884910636127403e-37 3.8172311002885603e-35 2.302056398951794e-31 1.6219771652484524e-27 2.2892595773074436e-24 5.709475129990806e-24
0.00042966812149897106 4.658774461135434e-38 6.653276996098156e-38 3.965684759392278e-37 4.134768090013039e-35 2.505617978780651e-31 1.7781478762708185e-27 2.5103473511426792e-24 6.2608909335810615e-24
0.000439686511909911 4.672796738586777e-38 6.681910091422845e-38 4.049289627807206e-37 4.4810220039441794e-35 2.7271242109345007e-31 1.9493786410897474e-27 2.7527872813588758e-24 6.865562025329571e-24
0.0004499384969056106 4.686903681435049e-38 6.710790592818863e-38 4.1358551891006335e-37 4.85867259703316e-35 2.9681847769680467e-31 2.137122873194903e-27 3.0186415278458303e-24 7.528631760408573e-24
0.00046042952311250296 4.701096058117165e-38 6.739921715919637e-38 4.225518562077233e-37 5.270650650814877e-35 3.2305587852747212e-31 2.342974304985451e-27 3.310171411690586e-24 8.25574023551167e-24
0.0004711651641537129 4.715374646414436e-38 6.769306732321525e-38 4.318424492863848e-37 5.720161430521336e-35 3.5161690396622048e-31 2.5686805372355173e-27 3.62985664993063e-24 9.053072263647077e-24
0.00048215112361018567 4.729740234750304e-38 6.798948970532339e-38 4.414725843753007e-37 6.210710374060386e-35 3.827117675743623e-31 2.816157897127855e-27 3.980416448102236e-24 9.927409982596563e-24
0.0004933932380508582 4.744193620702229e-38 6.828851817211316e-38 4.514584117210635e-37 6.746131235172096e-35 4.165703295498593e-31 3.087507731087994e-27 4.3648326298061005e-24 1.0886190544051505e-23
0.0005048974801334842 4.758735610784885e-38 6.859018718578016e-38 4.618170017831714e-37 7.330616925257434e-35 4.534439743234035e-31 3.385034271050023e-27 4.786375000115116e-24 1.1937569374341844e-23
0.0005166699617777604 4.773367023070239e-38 6.889453181641483e-38 4.7256640552674055e-37 7.968753322390859e-35 4.9360766799683e-31 3.711264226147976e-27 5.248629158623073e-24 1.3090489544997886e-23
0.0005287169374124361 4.788088684134045e-38 6.920158775506982e-38 4.83725719140845e-37 8.665556341961258e-35 5.373622128433482e-31 4.068968266346531e-27 5.755526998546658e-24 1.435475784279941e-23
0.0005410448072981404 4.802901432231173e-38 6.951139132675495e-38 4.95315153539276e-37 9.426512591342514e-35 5.850367177736396e-31 4.461184580880614e-27 6.311380151517338e-24 1.574112818689094e-23
0.0005536601209276797 4.817806114294861e-38 6.982397950760925e-38 5.073561090320387e-37 1.0257623961090392e-34 6.369913054937695e-31 4.891244711776169e-27 6.920916662405896e-24 1.7261393102164204e-23
0.0005665695805056229 4.832803589658367e-38 7.013938993562202e-38 5.1987125558939265e-37 1.116545653753136e-34 6.936200790850826e-31 5.362801882160677e-27 7.589321206120538e-24 1.8928484026943506e-23
0.0005797800445090163 4.847894728153634e-38 7.045766092733077e-38 5.328846191580417e-37 1.2157194256446753e-34 7.553543729604097e-31 5.879862060420667e-27 8.32227918862898e-24 2.0756581308606512e-23
0.0005932985313311235 4.863080407657687e-38 7.077883149216543e-38 5.464216745293489e-37 1.3240697755020697e-34 8.226663155310964e-31 6.446818024184036e-27 9.126025106998335e-24 2.2761234821942288e-23
0.000607132223010125 4.878361522219043e-38 7.110294135034239e-38 5.605094453043208e-37 1.442456891958667e-34 8.960727336255359e-31 7.068486714256993e-27 1.0007395580377536e-23 2.4959496237659606e-23
0.0006212884690447563 4.893738972017999e-38 7.143003094548531e-38 5.751766115487228e-37 1.5718221670261524e-34 9.761394315218863e-31 7.750150195769808e-27 1.0973887502358751e-23 2.737006406451288e-23
0.0006357747902989163 4.909213671181962e-38 7.17601414635995e-38 5.904536257852474e-37 1.71319595706141e-34 1.0634858807019478e-30 8.497600575131278e-27 1.2033721809659588e-23 3.0013442699518376e-23
0.0006505988829973161 4.924786546198276e-38 7.209331484875374e-38 6.063728380280209e-37 1.8677060901421453e-34 1.158790359920576e-30 9.317189255001434e-27 1.3195913409786164e-23 3.2912116839749714e-23
0.0006657686228142928 4.940458534102328e-38 7.242959382187537e-38 6.229686306292253e-37 2.0365871892862704e-34 1.262795588954098e-30 1.0215880945837942e-26 1.4470347861942864e-23 3.6090742737917336e-23
0.0006812920690579615 4.956230582736406e-38 7.276902189642643e-38 6.402775637776723e-37 2.22119088694828e-34 1.3763149036640997e-30 1.120131289388331e-26 1.586786546410923e-23 3.957635793022946e-23
0.0006971774689519261 4.972103654242297e-38 7.311164339856693e-38 6.583385325664545e-37 2.4229970127600476e-34 1.5002390244914058e-30 1.2281859828656564e-26 1.7400353460536566e-23 4.339861121800715e-23
0.0007134332620168255 4.988078721417821e-38 7.345750348509812e-38 6.771929366315849e-37 2.6436258435985083e-34 1.6355434757310513e-30 1.3466705183468697e-26 1.908084715555069e-23 4.7590014863192525e-23
0.0007300680845540431 5.004156772133781e-38 7.380664816313691e-38 6.96884863456214e-37 2.884851512820208e-34 1.7832967181837657e-30 1.4765919193394752e-26 2.092364079184258e-23 5.218622113820593e-23
0.0007470907742339592 5.020338803865936e-38 7.415912431036315e-38 7.174612865373672e-37 3.148616683956643e-34 1.944669064123191e-30 1.6190544536129735e-26 2.2944409138021978e-23 5.72263255865895e-23
0.0007645103747911887 5.036625829142446e-38 7.45149796943202e-38 7.38972279723939e-37 3.437048603394154e-34 2.120942449935179e-30 1.7752690243318606e-26 2.5160340818474268e-23 6.275319957101935e-23
0.0007823361408292924 5.053018872943232e-38 7.487426299488456e-38 7.614712491579372e-37 3.7524766565970515e-34 2.3135211492301607e-30 1.9465634681849488e-26 2.759028452064256e-23 6.881385493988225e-23
0.00080057754273752 5.069518974592408e-38 7.523702382445753e-38 7.850151843862114e-37 4.097451563381591e-34 2.5239435170727417e-30 2.1343938480339502e-26 3.025490932239467e-23 7.545984391182929e-23
0.0008192442717221943 5.086127183641365e-38 7.560331275164452e-38 8.096649303587812e-37 4.474766359606793e-34 2.75389486487842e-30 2.3403568362182537e-26 3.3176880504438337e-23 8.274769758276421e-23
0.0008383462449554094 5.102844568258021e-38 7.597318132255436e-38 8.35485482192849e-37 4.887479325565217e-34 3.0052215748928804e-30 2.5662032937104134e-26 3.6381052341351387e-23 9.073940678048731e-23
0.0008578936108437789 5.119672206793074e-38 7.634668208521944e-38 8.6254630476232e-37 5.338939035299275e-34 3.2799465740290294e-30 2.813853160774059e-26 3.989467951326038e-23 9.950294936251426e-23
0.0008778967544200344 5.136611194961684e-38 7.672386861412797e-38 8.909216793695736e-37 5.832811716161438e-34 3.580286298066244e-30 3.085411785698012e-26 4.3747648935285837e-23 1.0911286843940123e-22
0.000898366302860337 5.153662641201588e-38 7.710479553361188e-38 9.206910799745643e-37 6.373111124202356e-34 3.9086692900371895e-30 3.383187830507057e-26 4.797273397688e-23 1.1965090644240384e-22
0.0009193131311302326 5.170827667514392e-38 7.748951854472665e-38 9.519395816954113e-37 6.964231158469347e-34 4.267756590379734e-30 3.709712905884732e-26 5.260587323251973e-23 1.3120670042654256e-22
0.0009407483677622533 5.188107414236112e-38 7.787809445154488e-38 9.8475830455885e-37 7.6109814561237105e-34 4.660464092040385e-30 4.067763102605887e-26 5.768647621907404e-23 1.4387854453353602e-22
0.000962683400768232 5.205503033540375e-38 7.827058118690976e-38 1.0192448957686289e-36 8.318626230359381e-34 5.089987049417759e-30 4.4603826019995114e-26 6.32577585913088e-23 1.5777422607817257e-22
0.000985129883689471 5.223015696476876e-38 7.866703784193561e-38 1.0555040540802222e-36 9.092926634756331e-34 5.559826949945133e-30 4.8909095671322316e-26 6.93671097391562e-23 1.7301194240050554e-22
0.0010080997417879817 5.240646586756613e-38 7.906752469267547e-38 1.0936481002219567e-36 9.94018696057182e-34 6.0738209753059885e-30 5.36300453409675e-26 7.606649588161703e-23 1.897213062529108e-22
0.0010316051783820807 5.258396906189521e-38 7.947210323239116e-38 1.1337975976901202e-36 1.086730499816212e-33 6.636174302983622e-30 5.88068154559229e-26 8.34129020959036e-23 2.0804444829849432e-22
0.0010556586813297128 5.276267871553006e-38 7.988083619861219e-38 1.1760820286734814e-36 1.188182691962007e-33 7.251495521382602e-30 6.448342290906886e-26 9.146881703171978e-23 2.281372260737583e-22
0.0010802730296629402 5.294260717008702e-38 8.02937876076461e-38 1.22064053033242e-36 1.299200706777057e-33 7.924835459964487e-30 7.070813543528674e-26 1.0030276444556465e-22 2.5017054972865973e-22
0.001105461300377127 5.312376692957592e-38 8.071102278395877e-38 1.2676226971762723e-36 1.420687306587411e-33 8.661729762919558e-30 7.753388213938121e-26 1.0998988606374344e-22 2.743318357895158e-22
0.0011312368753784248 5.330617068918599e-38 8.113260839461624e-38 1.31718945585352e-36 1.553629669408299e-33 9.468245568674184e-30 8.501870367666141e-26 1.2061258074465128e-22 3.008266013422226e-22
0.0011576134485932472 5.348983128874346e-38 8.155861248393381e-38 1.3695140192985576e-36 1.6991071011602192e-33 1.0351032690425195e-29 9.322624590638199e-26 1.3226120536435038e-22 3.2988021216425486e-22
0.0011846050332435167 5.367476177436243e-38 8.198910450777942e-38 1.4247829278704718e-36 1.858299423933067e-33 1.1317379732832234e-29 1.0222630122282457e-25 1.4503484339546646e-22 3.6173979969573993e-22
0.0012122259692915415 5.386097535463021e-38 8.242415536936925e-38 1.4831971858840614e-36 2.0324960955050142e-33 1.2375275621332422e-29 1.1209540216984135e-25 1.5904214771886346e-22 3.9667636316017756e-22
0.0012404909310584848 5.404848542152932e-38 8.286383745806752e-38 1.5449735027711142e-36 2.2231061193297166e-33 1.3533477065780237e-29 1.2291747238134355e-25 1.744022648275247e-22 4.349870746916798e-22
0.0012694149350204683 5.423730555702533e-38 8.330822468606367e-38 1.610345649038036e-36 2.431668808471517e-33 1.480158253174691e-29 1.3478454038989396e-25 1.9124584829153783e-22 4.7699780709514725e-22
0.0012990133477864558 5.4427449541908e-38 8.375739252949246e-38 1.679565938201816e-36 2.65986547153533e-33 1.6190113347698923e-29 1.4779752237530061e-25 2.0971617010519094e-22 5.230659057417042e-22
0.0013293018942621524 5.461893134823073e-38 8.421141806807073e-38 1.752906847009049e-36 2.9095320934382746e-33 1.77106026363447e-29 1.6206708050767931e-25 2.2997033936437213e-22 5.735832281648475e-22
0.001360296666004259 5.481176513869052e-38 8.467038002854237e-38 1.830662787475941e-36 3.1826730891965126e-33 1.937569282556678e-29 1.77714564186406e-25 2.521806386409957e-22 6.289794772137437e-22
0.001392014129769518 5.500596527238593e-38 8.513435882621886e-38 1.9131520456441704e-36 3.481476214376092e-33 2.1199242567800562e-29 1.948730421885913e-25 2.765359894324208e-22 6.897258561423394e-22
0.0014244711362630968 5.520154633064084e-38 8.560343661118467e-38 2.0007189034395497e-36 3.8083287220680136e-33 2.3196443974534966e-29 2.1368843449155613e-25 3.032435591298821e-22 7.563390766718595e-22
0.0014576849290909482 5.539852307641484e-38 8.6077697313792e-38 2.0937359616607608e-36 4.16583486269442e-33 2.538395116329915e-29 2.343207534118708e-25 3.3253052319669496e-22 8.293857541738769e-22
0.0014916731539209149 5.559691051766713e-38 8.655722669263225e-38 2.1926066839280468e-36 4.5568348302673034e-33 2.7780021208638437e-29 2.569454646123572e-25 3.6464599753737705e-22 9.094872273395617e-22
0.0015264538678574353 5.579672384153887e-38 8.704211238313007e-38 2.2977681833992644e-36 4.984425266373402e-33 3.040466869334325e-29 2.817549795442104e-25 3.998631574810479e-22 9.973248432978922e-22
0.0015620455490348386 5.599797848730134e-38 8.753244394802613e-38 2.4096942762360082e-36 5.4519814420853334e-33 3.327983517512657e-29 3.089602920374951e-25 4.384815614297144e-22 1.093645753204188e-21
0.0015984671064343198 5.620069008156504e-38 8.802831293034634e-38 2.528898828180908e-36 5.9631812472436245e-33 3.642957500652803e-29 3.387927729429914e-25 4.808296989112564e-22 1.1992692675336158e-21
0.0016357378899298156 5.640487451624364e-38 8.852981290662607e-38 2.6559394232232863e-36 6.522031127548983e-33 3.9880259088800315e-29 3.7150613810698205e-25 5.272677847343238e-22 1.315093825196281e-21
0.0016738777005681136 5.661054788640593e-38 8.903703954268397e-38 2.7914213861909484e-36 7.132894121482185e-33 4.366079828937277e-29 4.073786064031667e-25 5.781908229906122e-22 1.442104635699319e-21
0.0017129068010886602 5.681772653272558e-38 8.955009065093717e-38 2.9360021942370674e-36 7.800520162516695e-33 4.78028884212022e-29 4.46715266175551e-25 6.340319669637913e-22 1.5813820593524476e-21
0.0017528459266886532 5.702642703886049e-38 9.006906624976941e-38 3.090396315619896e-36 8.530078827292008e-33 5.234127886981755e-29 4.898506702592468e-25 6.952662035786724e-22 1.734110796934139e-21
